,Cliente,UF,Ano da Operação,Valor da Operação em R$,Valor Desembolsado em Reais,Setor CNAE,Subsetor CNAE Agrupado,Porte do cliente,Natureza,Instituição Financeira Credenciada,Contribuição do UF ao PIB Nacional (%)
6785,GERDAU ACOMINAS S/A,Minas Gerais,2016,67850328,67850328.0,INDUSTRIA DE TRANSFORMAÇÃO,Metalurgia,GRANDE,PRIVADA,"BANCO BRADESCO S,A,",0.08690093547506209
6786,GERDAU ACOMINAS S/A,Minas Gerais,2016,29078712,29078712.0,INDUSTRIA DE TRANSFORMAÇÃO,Metalurgia,GRANDE,PRIVADA,"BANCO BRADESCO S,A,",0.08690093547506209
6810,"FCA FIAT CHRYSLER AUTOMOVEIS BRASIL LTDA,",Minas Gerais,2016,169670000,169670000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Veículo, reboque e carroceria",GRANDE,PRIVADA,"BANCO SANTANDER (BRASIL) S,A,",0.08690093547506209
6884,VALGROUP MG INDUSTRIA DE EMBALAGENS FLEXIVEIS LTDA,Minas Gerais,2016,6885900,6885900.0,INDUSTRIA DE TRANSFORMAÇÃO,Borracha e plástico,GRANDE,PRIVADA,"BANCO SANTANDER (BRASIL) S,A,",0.08690093547506209
6885,VALGROUP MG INDUSTRIA DE EMBALAGENS FLEXIVEIS LTDA,Minas Gerais,2016,2951100,2951100.0,INDUSTRIA DE TRANSFORMAÇÃO,Borracha e plástico,GRANDE,PRIVADA,"BANCO SANTANDER (BRASIL) S,A,",0.08690093547506209
6886,ALVOAR LACTEOS S/A,Minas Gerais,2016,8040900,8040900.0,INDUSTRIA DE TRANSFORMAÇÃO,Produtos Alimentícios,GRANDE,PRIVADA,"BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S,A, - BDMG",0.08690093547506209
6887,ALVOAR LACTEOS S/A,Minas Gerais,2016,3446100,3446100.0,INDUSTRIA DE TRANSFORMAÇÃO,Produtos Alimentícios,GRANDE,PRIVADA,"BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S,A, - BDMG",0.08690093547506209
6783,GERDAU ACOMINAS S/A,Minas Gerais,2016,80361736,80361736.0,INDUSTRIA DE TRANSFORMAÇÃO,Metalurgia,GRANDE,PRIVADA,"BANCO SANTANDER (BRASIL) S,A,",0.08690093547506209
6902,"TRANSFORMADORES E SERVICOS DE ENERGIA DAS AMERICAS S,A,",Minas Gerais,2016,14643776,14643776.0,INDUSTRIA DE TRANSFORMAÇÃO,"Máq, aparelho eletrico",GRANDE,PRIVADA,BANCO SUMITOMO MITSUI BRASILEIRO S A,0.08690093547506209
6908,"MANTIQUEIRA ALIMENTOS LTDA,",Minas Gerais,2016,3632100,3632100.0,AGROPECUÁRIA E PESCA,Agropecuária,GRANDE,PRIVADA,"BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S,A, - BDMG",0.08690093547506209
6943,"TRANSFORMADORES E SERVICOS DE ENERGIA DAS AMERICAS S,A,",Minas Gerais,2016,19999999,19999999.0,INDUSTRIA DE TRANSFORMAÇÃO,"Máq, aparelho eletrico",GRANDE,PRIVADA,BANCO SUMITOMO MITSUI BRASILEIRO S A,0.08690093547506209
6686,"RENAULT DO BRASIL S,A",Paraná,2016,25241875,25241875.0,INDUSTRIA DE TRANSFORMAÇÃO,"Veículo, reboque e carroceria",GRANDE,PRIVADA,"BANCO SANTANDER (BRASIL) S,A,",0.0640920628175779
6687,"RENAULT DO BRASIL S,A",Paraná,2016,25241875,25241875.0,INDUSTRIA DE TRANSFORMAÇÃO,"Veículo, reboque e carroceria",GRANDE,PRIVADA,"BANCO SANTANDER (BRASIL) S,A,",0.0640920628175779
6713,"VANCOUROS INDUSTRIA E COMERCIO DE COUROS LTDA,",Paraná,2016,3497558,3497558.0,INDUSTRIA DE TRANSFORMAÇÃO,"Couro, artefato e calçado",GRANDE,PRIVADA,"BANCO SANTANDER (BRASIL) S,A,",0.0640920628175779
6714,"VANCOUROS INDUSTRIA E COMERCIO DE COUROS LTDA,",Paraná,2016,1498953,1498953.0,INDUSTRIA DE TRANSFORMAÇÃO,"Couro, artefato e calçado",GRANDE,PRIVADA,"BANCO SANTANDER (BRASIL) S,A,",0.0640920628175779
6724,AGUIA SISTEMAS DE ARMAZENAGEM LTDA,Paraná,2016,3797640,3797640.0,INDUSTRIA DE TRANSFORMAÇÃO,Produto de metal,GRANDE,PRIVADA,"BANCO BRADESCO S,A,",0.0640920628175779
6725,AGUIA SISTEMAS DE ARMAZENAGEM LTDA,Paraná,2016,1627560,1627560.0,INDUSTRIA DE TRANSFORMAÇÃO,Produto de metal,GRANDE,PRIVADA,"BANCO BRADESCO S,A,",0.0640920628175779
6907,"MANTIQUEIRA ALIMENTOS LTDA,",Minas Gerais,2016,8474900,8474900.0,AGROPECUÁRIA E PESCA,Agropecuária,GRANDE,PRIVADA,"BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S,A, - BDMG",0.08690093547506209
6782,GERDAU ACOMINAS S/A,Minas Gerais,2016,11548992,11548992.0,INDUSTRIA DE TRANSFORMAÇÃO,Metalurgia,GRANDE,PRIVADA,"BANCO VOTORANTIM S,A,",0.08690093547506209
6781,GERDAU ACOMINAS S/A,Minas Gerais,2016,26947648,26947648.0,INDUSTRIA DE TRANSFORMAÇÃO,Metalurgia,GRANDE,PRIVADA,"BANCO VOTORANTIM S,A,",0.08690093547506209
6780,GERDAU ACOMINAS S/A,Minas Gerais,2016,13611312,13611312.0,INDUSTRIA DE TRANSFORMAÇÃO,Metalurgia,GRANDE,PRIVADA,"BANCO J, SAFRA S,A",0.08690093547506209
6811,EUROPACKNE NORDESTE IND COM DE PROD TERMOPLASTICOS LTDA,Bahia,2016,6130215,6130215.0,INDUSTRIA DE TRANSFORMAÇÃO,Borracha e plástico,GRANDE,PRIVADA,"BANCO BRADESCO S,A,",0.041270606674271945
6812,EUROPACKNE NORDESTE IND COM DE PROD TERMOPLASTICOS LTDA,Bahia,2016,2627235,2627235.0,INDUSTRIA DE TRANSFORMAÇÃO,Borracha e plástico,GRANDE,PRIVADA,"BANCO BRADESCO S,A,",0.041270606674271945
6775,"DASS NORDESTE CALCADOS E ARTIGOS ESPORTIVOS S,A,",Ceará,2016,14000000,14000000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Couro, artefato e calçado",GRANDE,PRIVADA,"BANCO ABC BRASIL S,A,",0.022079323493682256
6776,"DASS NORDESTE CALCADOS E ARTIGOS ESPORTIVOS S,A,",Ceará,2016,6000000,6000000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Couro, artefato e calçado",GRANDE,PRIVADA,"BANCO ABC BRASIL S,A,",0.022079323493682256
6800,"DASS NORDESTE CALCADOS E ARTIGOS ESPORTIVOS S,A,",Ceará,2016,13767126,13767126.0,INDUSTRIA DE TRANSFORMAÇÃO,"Couro, artefato e calçado",GRANDE,PRIVADA,"BANCO BRADESCO S,A,",0.022079323493682256
6801,"DASS NORDESTE CALCADOS E ARTIGOS ESPORTIVOS S,A,",Ceará,2016,5900197,5900197.0,INDUSTRIA DE TRANSFORMAÇÃO,"Couro, artefato e calçado",GRANDE,PRIVADA,"BANCO BRADESCO S,A,",0.022079323493682256
6802,"DASS NORDESTE CALCADOS E ARTIGOS ESPORTIVOS S,A,",Ceará,2016,10216102,10216102.0,INDUSTRIA DE TRANSFORMAÇÃO,"Couro, artefato e calçado",GRANDE,PRIVADA,"ITAU UNIBANCO S,A,",0.022079323493682256
6803,"DASS NORDESTE CALCADOS E ARTIGOS ESPORTIVOS S,A,",Ceará,2016,4378330,4378330.0,INDUSTRIA DE TRANSFORMAÇÃO,"Couro, artefato e calçado",GRANDE,PRIVADA,"ITAU UNIBANCO S,A,",0.022079323493682256
6947,"DASS NORDESTE CALCADOS E ARTIGOS ESPORTIVOS S,A,",Ceará,2016,5600000,5600000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Couro, artefato e calçado",GRANDE,PRIVADA,"BANCO ABC BRASIL S,A,",0.022079323493682256
6948,"DASS NORDESTE CALCADOS E ARTIGOS ESPORTIVOS S,A,",Ceará,2016,2400000,2400000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Couro, artefato e calçado",GRANDE,PRIVADA,"BANCO ABC BRASIL S,A,",0.022079323493682256
6949,"DASS NORDESTE CALCADOS E ARTIGOS ESPORTIVOS S,A,",Ceará,2016,10419598,10419598.0,INDUSTRIA DE TRANSFORMAÇÃO,"Couro, artefato e calçado",GRANDE,PRIVADA,"BANCO VOTORANTIM S,A,",0.022079323493682256
6950,"DASS NORDESTE CALCADOS E ARTIGOS ESPORTIVOS S,A,",Ceará,2016,4465542,4465542.0,INDUSTRIA DE TRANSFORMAÇÃO,"Couro, artefato e calçado",GRANDE,PRIVADA,"BANCO VOTORANTIM S,A,",0.022079323493682256
6731,DANA INDUSTRIAS LTDA,Rio Grande do Sul,2016,20000000,20000000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Veículo, reboque e carroceria",GRANDE,PRIVADA,"BANCO ABC BRASIL S,A,",0.0652046803102342
6738,MAGNETI MARELLI SISTEMAS AUTOMOTIVOS INDUSTRIA E COMERC,Minas Gerais,2016,11560320,11560320.0,INDUSTRIA DE TRANSFORMAÇÃO,"Veículo, reboque e carroceria",GRANDE,PRIVADA,"BANCO BRADESCO S,A,",0.08690093547506209
6739,"FCA FIAT CHRYSLER AUTOMOVEIS BRASIL LTDA,",Minas Gerais,2016,102959100,102959100.0,INDUSTRIA DE TRANSFORMAÇÃO,"Veículo, reboque e carroceria",GRANDE,PRIVADA,"BANCO BRADESCO S,A,",0.08690093547506209
6740,"FCA FIAT CHRYSLER AUTOMOVEIS BRASIL LTDA,",Minas Gerais,2016,180630000,180630000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Veículo, reboque e carroceria",GRANDE,PRIVADA,"BANCO BRADESCO S,A,",0.08690093547506209
6771,TEKSID DO BRASIL LTDA,Minas Gerais,2016,104712000,104712000.0,INDUSTRIA DE TRANSFORMAÇÃO,Metalurgia,GRANDE,PRIVADA,"BANCO BRADESCO S,A,",0.08690093547506209
6772,"FCA FIAT CHRYSLER AUTOMOVEIS BRASIL LTDA,",Minas Gerais,2016,104712000,104712000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Veículo, reboque e carroceria",GRANDE,PRIVADA,"BANCO J, SAFRA S,A",0.08690093547506209
6779,GERDAU ACOMINAS S/A,Minas Gerais,2016,31759728,31759728.0,INDUSTRIA DE TRANSFORMAÇÃO,Metalurgia,GRANDE,PRIVADA,"BANCO J, SAFRA S,A",0.08690093547506209
6726,"FURUKAWA ELECTRIC LATAM S,A,",Paraná,2016,20158320,20158320.0,INDUSTRIA DE TRANSFORMAÇÃO,"Máq, aparelho eletrico",GRANDE,PRIVADA,"BANCO MUFG BRASIL S,A,",0.0640920628175779
6749,"RENAULT DO BRASIL S,A",Paraná,2016,179805000,179805000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Veículo, reboque e carroceria",GRANDE,PRIVADA,"BANCO J, SAFRA S,A",0.0640920628175779
6706,INDUSTRIA METALURGICA FRUM LTDA,Minas Gerais,2016,2068280,2068280.0,INDUSTRIA DE TRANSFORMAÇÃO,"Veículo, reboque e carroceria",GRANDE,PRIVADA,"BANCO J, SAFRA S,A",0.08690093547506209
6806,"FURUKAWA ELECTRIC LATAM S,A,",Paraná,2016,3000000,3000000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Máq, aparelho eletrico",GRANDE,PRIVADA,"BANCO BRADESCO S,A,",0.0640920628175779
6976,COMIL SILOS E SECADORES LTDA,Paraná,2016,2447646,2447646.0,INDUSTRIA DE TRANSFORMAÇÃO,Máquinas e equipamentos,GRANDE,PRIVADA,BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL,0.0640920628175779
6977,COMIL SILOS E SECADORES LTDA,Paraná,2016,5711173,6044848.0,INDUSTRIA DE TRANSFORMAÇÃO,Máquinas e equipamentos,GRANDE,PRIVADA,BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL,0.0640920628175779
6988,CAEMMUN INDUSTRIA E COMERCIO DE MOVEIS LTDA,Paraná,2016,3263361,3263361.0,INDUSTRIA DE TRANSFORMAÇÃO,Móveis,GRANDE,PRIVADA,"BANCO SANTANDER (BRASIL) S,A,",0.0640920628175779
6712,SUGAR SHOES LTDA,Rio Grande do Sul,2016,1500000,1500000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Couro, artefato e calçado",GRANDE,PRIVADA,"BANCO SANTANDER (BRASIL) S,A,",0.0652046803102342
6711,SUGAR SHOES LTDA,Rio Grande do Sul,2016,3500000,3500000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Couro, artefato e calçado",GRANDE,PRIVADA,"BANCO SANTANDER (BRASIL) S,A,",0.0652046803102342
6688,JOHN DEERE BRASIL LTDA,Rio Grande do Sul,2016,54001227,54001227.0,INDUSTRIA DE TRANSFORMAÇÃO,Máquinas e equipamentos,GRANDE,PRIVADA,"BANCO SANTANDER (BRASIL) S,A,",0.0652046803102342
6843,ACUMULADORES MOURA S A,Pernambuco,2016,20000000,20000000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Máq, aparelho eletrico",GRANDE,PRIVADA,"BANCO SANTANDER (BRASIL) S,A,",0.026692658447603955
6975,COMIL SILOS E SECADORES LTDA,Paraná,2016,1228979,1300782.0,INDUSTRIA DE TRANSFORMAÇÃO,Máquinas e equipamentos,GRANDE,PRIVADA,BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL,0.0640920628175779
6701,STEMAC SA GRUPOS GERADORES EM RECUPERACAO JUDICIAL,Rio Grande do Sul,2016,19864497,19864497.0,INDUSTRIA DE TRANSFORMAÇÃO,"Máq, aparelho eletrico",GRANDE,PRIVADA,"BANCO SANTANDER (BRASIL) S,A,",0.0652046803102342
6695,INDUSTRIA DE IMPLEMENTOS AGRICOLAS VENCE TUDO IMPORTACA,Rio Grande do Sul,2016,1268365,1268365.0,INDUSTRIA DE TRANSFORMAÇÃO,Máquinas e equipamentos,GRANDE,PRIVADA,BANCO CITIBANK S A,0.0652046803102342
6694,INDUSTRIA DE IMPLEMENTOS AGRICOLAS VENCE TUDO IMPORTACA,Rio Grande do Sul,2016,543585,543585.0,INDUSTRIA DE TRANSFORMAÇÃO,Máquinas e equipamentos,GRANDE,PRIVADA,BANCO CITIBANK S A,0.0652046803102342
6693,DANA INDUSTRIAS LTDA,Rio Grande do Sul,2016,14948625,14948625.0,INDUSTRIA DE TRANSFORMAÇÃO,"Veículo, reboque e carroceria",GRANDE,PRIVADA,"BANCO ALFA DE INVESTIMENTO S,A,",0.0652046803102342
6692,DANA INDUSTRIAS LTDA,Rio Grande do Sul,2016,14948625,14948625.0,INDUSTRIA DE TRANSFORMAÇÃO,"Veículo, reboque e carroceria",GRANDE,PRIVADA,"BANCO ALFA DE INVESTIMENTO S,A,",0.0652046803102342
6691,JOHN DEERE BRASIL LTDA,Rio Grande do Sul,2016,20915691,20915691.0,INDUSTRIA DE TRANSFORMAÇÃO,Máquinas e equipamentos,GRANDE,PRIVADA,"BANCO SANTANDER (BRASIL) S,A,",0.0652046803102342
6690,JOHN DEERE BRASIL LTDA,Rio Grande do Sul,2016,20915691,20915691.0,INDUSTRIA DE TRANSFORMAÇÃO,Máquinas e equipamentos,GRANDE,PRIVADA,"BANCO SANTANDER (BRASIL) S,A,",0.0652046803102342
6689,JOHN DEERE BRASIL LTDA,Rio Grande do Sul,2016,54001227,54001227.0,INDUSTRIA DE TRANSFORMAÇÃO,Máquinas e equipamentos,GRANDE,PRIVADA,"BANCO SANTANDER (BRASIL) S,A,",0.0652046803102342
6805,"FURUKAWA ELECTRIC LATAM S,A,",Paraná,2016,7000000,7000000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Máq, aparelho eletrico",GRANDE,PRIVADA,"BANCO BRADESCO S,A,",0.0640920628175779
6974,COMIL SILOS E SECADORES LTDA,Paraná,2016,526705,526705.0,INDUSTRIA DE TRANSFORMAÇÃO,Máquinas e equipamentos,GRANDE,PRIVADA,BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL,0.0640920628175779
6903,ACUMULADORES MOURA S A,Pernambuco,2016,28207951,28207951.0,INDUSTRIA DE TRANSFORMAÇÃO,"Máq, aparelho eletrico",GRANDE,PRIVADA,"ITAU UNIBANCO S,A,",0.026692658447603955
6969,MASCARELLO - CARROCERIAS E ONIBUS LTDA,Paraná,2016,2977058,2977058.0,INDUSTRIA DE TRANSFORMAÇÃO,"Veículo, reboque e carroceria",GRANDE,PRIVADA,BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL,0.0640920628175779
6970,MASCARELLO - CARROCERIAS E ONIBUS LTDA,Paraná,2016,6946468,7345663.0,INDUSTRIA DE TRANSFORMAÇÃO,"Veículo, reboque e carroceria",GRANDE,PRIVADA,BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL,0.0640920628175779
6921,AGUIA SISTEMAS DE ARMAZENAGEM LTDA,Paraná,2016,4553500,4553500.0,INDUSTRIA DE TRANSFORMAÇÃO,Produto de metal,GRANDE,PRIVADA,"BANCO BRADESCO S,A,",0.0640920628175779
6899,OMECO INDUSTRIA E COMERCIO DE MAQUINAS LTDA,Paraná,2016,2618640,2618640.0,INDUSTRIA DE TRANSFORMAÇÃO,Máquinas e equipamentos,MÉDIA,PRIVADA,"BANCO BRADESCO S,A,",0.0640920628175779
6890,AKER SOLUTIONS DO BRASIL LTDA,Paraná,2016,45583333,45583333.0,INDUSTRIA DE TRANSFORMAÇÃO,Máquinas e equipamentos,GRANDE,PRIVADA,"BANCO BNP PARIBAS BRASIL S,A,",0.0640920628175779
6823,AKER SOLUTIONS DO BRASIL LTDA,Paraná,2016,90716121,90716121.0,INDUSTRIA DE TRANSFORMAÇÃO,Máquinas e equipamentos,GRANDE,PRIVADA,"ITAU UNIBANCO S,A,",0.0640920628175779
6829,DENSO DO BRASIL LTDA,Paraná,2016,33388000,33388000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Veículo, reboque e carroceria",GRANDE,PRIVADA,"BANCO BRADESCO S,A,",0.0640920628175779
6818,PLUMA AGRO AVICOLA LTDA,Paraná,2016,1520391,1520391.0,INDUSTRIA DE TRANSFORMAÇÃO,Produtos Alimentícios,GRANDE,PRIVADA,BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL,0.0640920628175779
6817,PLUMA AGRO AVICOLA LTDA,Paraná,2016,3547578,3547578.0,INDUSTRIA DE TRANSFORMAÇÃO,Produtos Alimentícios,GRANDE,PRIVADA,BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL,0.0640920628175779
6926,"FURUKAWA ELECTRIC LATAM S,A,",Paraná,2016,7000000,7000000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Máq, aparelho eletrico",GRANDE,PRIVADA,"BANCO SANTANDER (BRASIL) S,A,",0.0640920628175779
6927,"FURUKAWA ELECTRIC LATAM S,A,",Paraná,2016,3000000,3000000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Máq, aparelho eletrico",GRANDE,PRIVADA,"BANCO SANTANDER (BRASIL) S,A,",0.0640920628175779
6946,AKER SOLUTIONS DO BRASIL LTDA,Paraná,2016,30000000,30000000.0,INDUSTRIA DE TRANSFORMAÇÃO,Máquinas e equipamentos,GRANDE,PRIVADA,"BANCO SANTANDER (BRASIL) S,A,",0.0640920628175779
6922,AGUIA SISTEMAS DE ARMAZENAGEM LTDA,Paraná,2016,1951500,1951500.0,INDUSTRIA DE TRANSFORMAÇÃO,Produto de metal,GRANDE,PRIVADA,"BANCO BRADESCO S,A,",0.0640920628175779
7016,TGM INDUSTRIA E COMERCIO DE TURBINAS E TRANSMISSOES LTD,São Paulo,2017,10000000,10000000.0,INDUSTRIA DE TRANSFORMAÇÃO,Máquinas e equipamentos,MÉDIA,PRIVADA,"BANCO ABC BRASIL S,A,",0.3220360485547065
7025,NOVUS - PRODUTOS ELETRONICOS LTDA,Rio Grande do Sul,2017,3016894,3016894.0,INDUSTRIA DE TRANSFORMAÇÃO,"Equip info, eletronico, ótico",MÉDIA,PRIVADA,"ITAU UNIBANCO S,A,",0.06427323616095351
7023,"EMICOL ELETRO ELETRONICA S,A,",São Paulo,2017,3000000,3000000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Máq, aparelho eletrico",MÉDIA,PRIVADA,"BANCO SANTANDER (BRASIL) S,A,",0.3220360485547065
7018,ARIM COMPONENTES S/A,São Paulo,2017,10387437,10387437.0,INDUSTRIA DE TRANSFORMAÇÃO,Máquinas e equipamentos,MÉDIA,PRIVADA,"ITAU UNIBANCO S,A,",0.3220360485547065
7014,PALINI & ALVES LTDA,São Paulo,2017,3200000,3200000.0,INDUSTRIA DE TRANSFORMAÇÃO,Máquinas e equipamentos,MÉDIA,PRIVADA,"BANCO SANTANDER (BRASIL) S,A,",0.3220360485547065
6996,FANEM LTDA,São Paulo,2017,2127385,2127385.0,INDUSTRIA DE TRANSFORMAÇÃO,Produtos diversos,GRANDE,PRIVADA,"BANCO BRADESCO S,A,",0.3220360485547065
7005,TGM INDUSTRIA E COMERCIO DE TURBINAS E TRANSMISSOES LTD,São Paulo,2017,7000000,7000000.0,INDUSTRIA DE TRANSFORMAÇÃO,Máquinas e equipamentos,MÉDIA,PRIVADA,"BANCO ABC BRASIL S,A,",0.3220360485547065
7004,"SOFAPE FABRICANTE DE FILTROS S,A,",São Paulo,2017,4513881,4513881.0,INDUSTRIA DE TRANSFORMAÇÃO,"Veículo, reboque e carroceria",GRANDE,PRIVADA,"BANCO ABC BRASIL S,A,",0.3220360485547065
7003,"SOFAPE FABRICANTE DE FILTROS S,A,",São Paulo,2017,1934520,1934520.0,INDUSTRIA DE TRANSFORMAÇÃO,"Veículo, reboque e carroceria",GRANDE,PRIVADA,"BANCO ABC BRASIL S,A,",0.3220360485547065
7002,TGM INDUSTRIA E COMERCIO DE TURBINAS E TRANSMISSOES LTD,São Paulo,2017,4920322,4920322.0,INDUSTRIA DE TRANSFORMAÇÃO,Máquinas e equipamentos,MÉDIA,PRIVADA,"BANCO ABC BRASIL S,A,",0.3220360485547065
7009,INDUSTRIAS MACHINA ZACCARIA S A,São Paulo,2017,4500000,4500000.0,INDUSTRIA DE TRANSFORMAÇÃO,Máquinas e equipamentos,MÉDIA,PRIVADA,"BANCO SANTANDER (BRASIL) S,A,",0.3220360485547065
7021,XALINGO SA INDUSTRIA E COMERCIO,Rio Grande do Sul,2017,3252200,3252200.0,INDUSTRIA DE TRANSFORMAÇÃO,Borracha e plástico,MÉDIA,PRIVADA,"ITAU UNIBANCO S,A,",0.06427323616095351
7019,BRASLUX INDUSTRIA DE AUTO PECAS LTDA,Rio Grande do Sul,2017,2559726,2559726.0,INDUSTRIA DE TRANSFORMAÇÃO,Borracha e plástico,MÉDIA,PRIVADA,"BANCO BRADESCO S,A,",0.06427323616095351
7006,SUGAR SHOES LTDA,Rio Grande do Sul,2017,3108000,3108000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Couro, artefato e calçado",GRANDE,PRIVADA,BANCO DO BRASIL SA,0.06427323616095351
7015,AUDACES AUTOMACAO E INFORMATICA INDUSTRIAL LTDA,Santa Catarina,2017,2555040,2555040.0,INDUSTRIA DE TRANSFORMAÇÃO,Máquinas e equipamentos,MÉDIA,PRIVADA,"BANCO SANTANDER (BRASIL) S,A,",0.04210327555520259
7007,"NANSEN INSTRUMENTOS DE PRECISAO LTDA,",Minas Gerais,2017,1486018,1486018.0,INDUSTRIA DE TRANSFORMAÇÃO,"Equip info, eletronico, ótico",GRANDE,PRIVADA,"BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S,A, - BDMG",0.08752219010948178
7010,DJ INDUSTRIA E COMERCIO DE MOVEIS LTDA,Paraná,2017,3000000,3000000.0,INDUSTRIA DE TRANSFORMAÇÃO,Móveis,MÉDIA,PRIVADA,"BANCO SANTANDER (BRASIL) S,A,",0.06400413242529511
7011,DJ INDUSTRIA E COMERCIO DE MOVEIS LTDA,Paraná,2017,2001344,2001344.0,INDUSTRIA DE TRANSFORMAÇÃO,Móveis,MÉDIA,PRIVADA,"ITAU UNIBANCO S,A,",0.06400413242529511
7012,"RENAULT DO BRASIL S,A",Paraná,2017,15000000,15000000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Veículo, reboque e carroceria",GRANDE,PRIVADA,"BANCO ABC BRASIL S,A,",0.06400413242529511
7013,"RENAULT DO BRASIL S,A",Paraná,2017,35000000,35000000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Veículo, reboque e carroceria",GRANDE,PRIVADA,"BANCO ABC BRASIL S,A,",0.06400413242529511
7020,NOVUS - PRODUTOS ELETRONICOS LTDA,Rio Grande do Sul,2017,1051294,1051294.0,INDUSTRIA DE TRANSFORMAÇÃO,"Equip info, eletronico, ótico",MÉDIA,PRIVADA,"ITAU UNIBANCO S,A,",0.06427323616095351
7008,"NANSEN INSTRUMENTOS DE PRECISAO LTDA,",Minas Gerais,2017,3467376,3467376.0,INDUSTRIA DE TRANSFORMAÇÃO,"Equip info, eletronico, ótico",GRANDE,PRIVADA,"BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S,A, - BDMG",0.08752219010948178
7017,KIT S PARANA-INDUSTRIAL E COMERCIO DE MOVEIS LTDA,Paraná,2017,3009154,3009154.0,INDUSTRIA DE TRANSFORMAÇÃO,Móveis,MÉDIA,PRIVADA,"ITAU UNIBANCO S,A,",0.06400413242529511
7022,FORNAC FUNDICAO DE ACOS ESPECIAIS LIMITADA,Minas Gerais,2017,1625305,1625305.0,INDUSTRIA DE TRANSFORMAÇÃO,Máquinas e equipamentos,MÉDIA,PRIVADA,"BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S,A, - BDMG",0.08752219010948178
6997,COOPERSHOES - COOPERATIVA DE TRABALHO E INDUSTRIA DE CA,Rio Grande do Sul,2017,3721814,3721814.0,INDUSTRIA DE TRANSFORMAÇÃO,"Couro, artefato e calçado",GRANDE,PRIVADA,"ITAU UNIBANCO S,A,",0.06427323616095351
6998,COOPERSHOES - COOPERATIVA DE TRABALHO E INDUSTRIA DE CA,Rio Grande do Sul,2017,948892,948892.0,INDUSTRIA DE TRANSFORMAÇÃO,"Couro, artefato e calçado",MÉDIA,PRIVADA,"BANCO SAFRA S,A,",0.06427323616095351
6999,"ANIGER - CALCADOS, SUPRIMENTOS E EMPREENDIMENTOS LTDA,",Rio Grande do Sul,2017,7799000,7799000.0,INDUSTRIA DE TRANSFORMAÇÃO,"Couro, artefato e calçado",GRANDE,PRIVADA,BANCO DO BRASIL SA,0.06427323616095351
7000,COPE & CIA LTDA,Rio Grande do Sul,2017,2870027,2870027.0,INDUSTRIA DE TRANSFORMAÇÃO,Máquinas e equipamentos,MÉDIA,PRIVADA,BANCO DO BRASIL SA,0.06427323616095351
7001,"KILLING S,A, TINTAS E ADESIVOS",Rio Grande do Sul,2017,1562750,1562750.0,INDUSTRIA DE TRANSFORMAÇÃO,Química,MÉDIA,PRIVADA,"BANCO SANTANDER (BRASIL) S,A,",0.06427323616095351
7024,BORTOLLOTI IND E COM DE MOVEIS LTDA,Paraná,2017,1025874,1025874.0,INDUSTRIA DE TRANSFORMAÇÃO,Móveis,MÉDIA,PRIVADA,"ITAU UNIBANCO S,A,",0.06400413242529511
7035,ELFUSA GERAL DE ELETROFUSAO LTDA,São Paulo,2018,11753400,11753400.0,INDUSTRIA DE TRANSFORMAÇÃO,Mineral não metálico,GRANDE,PRIVADA,"BANCO ALFA DE INVESTIMENTO S,A,",0.31560785955051446
